ID,ESTACION,MAGNITUD,PUNTO_MUESTREO,FECHA,VALOR
40_12_28079040_2012_3_12,40,12,28079040,2012-03-12T00:00:00Z,111
40_12_28079040_2012_3_13,40,12,28079040,2012-03-13T00:00:00Z,116
40_12_28079040_2012_3_14,40,12,28079040,2012-03-14T00:00:00Z,130
40_12_28079040_2012_3_15,40,12,28079040,2012-03-15T00:00:00Z,60
40_12_28079040_2012_3_16,40,12,28079040,2012-03-16T00:00:00Z,49
40_12_28079040_2012_3_17,40,12,28079040,2012-03-17T00:00:00Z,31
40_12_28079040_2012_3_18,40,12,28079040,2012-03-18T00:00:00Z,23
40_12_28079040_2012_3_19,40,12,28079040,2012-03-19T00:00:00Z,17
40_12_28079040_2012_3_20,40,12,28079040,2012-03-20T00:00:00Z,23
40_12_28079040_2012_3_21,40,12,28079040,2012-03-21T00:00:00Z,45
40_12_28079040_2012_3_22,40,12,28079040,2012-03-22T00:00:00Z,102
40_12_28079040_2012_3_23,40,12,28079040,2012-03-23T00:00:00Z,70
40_12_28079040_2012_3_24,40,12,28079040,2012-03-24T00:00:00Z,41
40_12_28079040_2012_3_25,40,12,28079040,2012-03-25T00:00:00Z,45
40_12_28079040_2012_3_26,40,12,28079040,2012-03-26T00:00:00Z,50
40_12_28079040_2012_3_27,40,12,28079040,2012-03-27T00:00:00Z,47
40_12_28079040_2012_3_28,40,12,28079040,2012-03-28T00:00:00Z,45
40_12_28079040_2012_3_29,40,12,28079040,2012-03-29T00:00:00Z,35
40_12_28079040_2012_3_30,40,12,28079040,2012-03-30T00:00:00Z,55
40_12_28079040_2012_3_31,40,12,28079040,2012-03-31T00:00:00Z,65
40_12_28079040_2012_4_1,40,12,28079040,2012-04-01T00:00:00Z,59
40_12_28079040_2012_4_2,40,12,28079040,2012-04-02T00:00:00Z,57
40_12_28079040_2012_4_3,40,12,28079040,2012-04-03T00:00:00Z,51
40_12_28079040_2012_4_4,40,12,28079040,2012-04-04T00:00:00Z,60
40_12_28079040_2012_4_5,40,12,28079040,2012-04-05T00:00:00Z,29
40_12_28079040_2012_4_6,40,12,28079040,2012-04-06T00:00:00Z,16
40_12_28079040_2012_4_7,40,12,28079040,2012-04-07T00:00:00Z,23
40_12_28079040_2012_4_8,40,12,28079040,2012-04-08T00:00:00Z,47
40_12_28079040_2012_4_9,40,12,28079040,2012-04-09T00:00:00Z,58
40_12_28079040_2012_4_10,40,12,28079040,2012-04-10T00:00:00Z,38
40_12_28079040_2012_4_11,40,12,28079040,2012-04-11T00:00:00Z,34
40_12_28079040_2012_4_12,40,12,28079040,2012-04-12T00:00:00Z,56
40_12_28079040_2012_4_13,40,12,28079040,2012-04-13T00:00:00Z,31
40_12_28079040_2012_4_14,40,12,28079040,2012-04-14T00:00:00Z,28
40_12_28079040_2012_4_15,40,12,28079040,2012-04-15T00:00:00Z,18
40_12_28079040_2012_4_16,40,12,28079040,2012-04-16T00:00:00Z,16
40_12_28079040_2012_4_17,40,12,28079040,2012-04-17T00:00:00Z,51
40_12_28079040_2012_4_18,40,12,28079040,2012-04-18T00:00:00Z,26
40_12_28079040_2012_4_19,40,12,28079040,2012-04-19T00:00:00Z,25
40_12_28079040_2012_4_20,40,12,28079040,2012-04-20T00:00:00Z,32
40_12_28079040_2012_4_21,40,12,28079040,2012-04-21T00:00:00Z,29
40_12_28079040_2012_4_22,40,12,28079040,2012-04-22T00:00:00Z,19
40_12_28079040_2012_4_23,40,12,28079040,2012-04-23T00:00:00Z,27
40_12_28079040_2012_4_24,40,12,28079040,2012-04-24T00:00:00Z,24
40_12_28079040_2012_4_25,40,12,28079040,2012-04-25T00:00:00Z,36
40_12_28079040_2012_4_26,40,12,28079040,2012-04-26T00:00:00Z,35
40_12_28079040_2012_4_27,40,12,28079040,2012-04-27T00:00:00Z,50
40_12_28079040_2012_4_28,40,12,28079040,2012-04-28T00:00:00Z,30
40_12_28079040_2012_4_29,40,12,28079040,2012-04-29T00:00:00Z,24
40_12_28079040_2012_4_30,40,12,28079040,2012-04-30T00:00:00Z,38
40_12_28079040_2012_5_1,40,12,28079040,2012-05-01T00:00:00Z,30
40_12_28079040_2012_5_2,40,12,28079040,2012-05-02T00:00:00Z,34
40_12_28079040_2012_5_3,40,12,28079040,2012-05-03T00:00:00Z,58
40_12_28079040_2012_5_4,40,12,28079040,2012-05-04T00:00:00Z,43
40_12_28079040_2012_5_5,40,12,28079040,2012-05-05T00:00:00Z,27
40_12_28079040_2012_5_6,40,12,28079040,2012-05-06T00:00:00Z,25
40_12_28079040_2012_5_7,40,12,28079040,2012-05-07T00:00:00Z,55
40_12_28079040_2012_5_8,40,12,28079040,2012-05-08T00:00:00Z,43
40_12_28079040_2012_5_9,40,12,28079040,2012-05-09T00:00:00Z,87
40_12_28079040_2012_5_10,40,12,28079040,2012-05-10T00:00:00Z,53
40_12_28079040_2012_5_11,40,12,28079040,2012-05-11T00:00:00Z,50
40_12_28079040_2012_5_12,40,12,28079040,2012-05-12T00:00:00Z,51
40_12_28079040_2012_5_13,40,12,28079040,2012-05-13T00:00:00Z,32
40_12_28079040_2012_5_14,40,12,28079040,2012-05-14T00:00:00Z,42
40_12_28079040_2012_5_15,40,12,28079040,2012-05-15T00:00:00Z,18
40_12_28079040_2012_5_16,40,12,28079040,2012-05-16T00:00:00Z,44
40_12_28079040_2012_5_17,40,12,28079040,2012-05-17T00:00:00Z,40
40_12_28079040_2012_5_18,40,12,28079040,2012-05-18T00:00:00Z,40
40_12_28079040_2012_5_19,40,12,28079040,2012-05-19T00:00:00Z,18
40_12_28079040_2012_5_20,40,12,28079040,2012-05-20T00:00:00Z,20
40_12_28079040_2012_5_21,40,12,28079040,2012-05-21T00:00:00Z,31
40_12_28079040_2012_5_22,40,12,28079040,2012-05-22T00:00:00Z,36
40_12_28079040_2012_5_23,40,12,28079040,2012-05-23T00:00:00Z,42
40_12_28079040_2012_5_24,40,12,28079040,2012-05-24T00:00:00Z,46
40_12_28079040_2012_5_25,40,12,28079040,2012-05-25T00:00:00Z,69
40_12_28079040_2012_5_26,40,12,28079040,2012-05-26T00:00:00Z,17
40_12_28079040_2012_5_27,40,12,28079040,2012-05-27T00:00:00Z,24
40_12_28079040_2012_5_28,40,12,28079040,2012-05-28T00:00:00Z,30
40_12_28079040_2012_5_29,40,12,28079040,2012-05-29T00:00:00Z,35
40_12_28079040_2012_5_30,40,12,28079040,2012-05-30T00:00:00Z,67
40_12_28079040_2012_5_31,40,12,28079040,2012-05-31T00:00:00Z,39
40_12_28079040_2012_6_1,40,12,28079040,2012-06-01T00:00:00Z,45
40_12_28079040_2012_6_2,40,12,28079040,2012-06-02T00:00:00Z,31
40_12_28079040_2012_6_3,40,12,28079040,2012-06-03T00:00:00Z,15
40_12_28079040_2012_6_4,40,12,28079040,2012-06-04T00:00:00Z,37
40_12_28079040_2012_6_5,40,12,28079040,2012-06-05T00:00:00Z,30
40_12_28079040_2012_6_6,40,12,28079040,2012-06-06T00:00:00Z,33
40_12_28079040_2012_6_7,40,12,28079040,2012-06-07T00:00:00Z,23
40_12_28079040_2012_6_8,40,12,28079040,2012-06-08T00:00:00Z,32
40_12_28079040_2012_6_9,40,12,28079040,2012-06-09T00:00:00Z,30
40_12_28079040_2012_6_10,40,12,28079040,2012-06-10T00:00:00Z,15
40_12_28079040_2012_6_11,40,12,28079040,2012-06-11T00:00:00Z,22
40_12_28079040_2012_6_12,40,12,28079040,2012-06-12T00:00:00Z,19
40_12_28079040_2012_6_13,40,12,28079040,2012-06-13T00:00:00Z,39
40_12_28079040_2012_6_14,40,12,28079040,2012-06-14T00:00:00Z,32
40_12_28079040_2012_6_15,40,12,28079040,2012-06-15T00:00:00Z,36
40_12_28079040_2012_6_16,40,12,28079040,2012-06-16T00:00:00Z,29
40_12_28079040_2012_6_17,40,12,28079040,2012-06-17T00:00:00Z,20
40_12_28079040_2012_6_18,40,12,28079040,2012-06-18T00:00:00Z,43
40_12_28079040_2012_6_19,40,12,28079040,2012-06-19T00:00:00Z,35
40_12_28079040_2012_6_20,40,12,28079040,2012-06-20T00:00:00Z,45
40_12_28079040_2012_6_21,40,12,28079040,2012-06-21T00:00:00Z,24
40_12_28079040_2012_6_22,40,12,28079040,2012-06-22T00:00:00Z,39
40_12_28079040_2012_6_23,40,12,28079040,2012-06-23T00:00:00Z,34
40_12_28079040_2012_6_24,40,12,28079040,2012-06-24T00:00:00Z,26
40_12_28079040_2012_6_25,40,12,28079040,2012-06-25T00:00:00Z,43
40_12_28079040_2012_6_26,40,12,28079040,2012-06-26T00:00:00Z,53
40_12_28079040_2012_6_27,40,12,28079040,2012-06-27T00:00:00Z,68
40_12_28079040_2012_6_28,40,12,28079040,2012-06-28T00:00:00Z,32
40_12_28079040_2012_6_29,40,12,28079040,2012-06-29T00:00:00Z,26
40_12_28079040_2012_6_30,40,12,28079040,2012-06-30T00:00:00Z,19
40_12_28079040_2012_7_1,40,12,28079040,2012-07-01T00:00:00Z,12
40_12_28079040_2012_7_2,40,12,28079040,2012-07-02T00:00:00Z,34
40_12_28079040_2012_7_3,40,12,28079040,2012-07-03T00:00:00Z,61
40_12_28079040_2012_7_4,40,12,28079040,2012-07-04T00:00:00Z,36
40_12_28079040_2012_7_5,40,12,28079040,2012-07-05T00:00:00Z,26
40_12_28079040_2012_7_6,40,12,28079040,2012-07-06T00:00:00Z,31
40_12_28079040_2012_7_7,40,12,28079040,2012-07-07T00:00:00Z,30
40_12_28079040_2012_7_8,40,12,28079040,2012-07-08T00:00:00Z,22
40_12_28079040_2012_7_9,40,12,28079040,2012-07-09T00:00:00Z,39
40_12_28079040_2012_7_10,40,12,28079040,2012-07-10T00:00:00Z,31
40_12_28079040_2012_7_11,40,12,28079040,2012-07-11T00:00:00Z,50
40_12_28079040_2012_7_12,40,12,28079040,2012-07-12T00:00:00Z,130
40_12_28079040_2012_7_17,40,12,28079040,2012-07-17T00:00:00Z,37
40_12_28079040_2012_7_18,40,12,28079040,2012-07-18T00:00:00Z,39
40_12_28079040_2012_7_19,40,12,28079040,2012-07-19T00:00:00Z,67
40_12_28079040_2012_7_20,40,12,28079040,2012-07-20T00:00:00Z,46
40_12_28079040_2012_7_21,40,12,28079040,2012-07-21T00:00:00Z,13
40_12_28079040_2012_7_22,40,12,28079040,2012-07-22T00:00:00Z,12
40_12_28079040_2012_7_23,40,12,28079040,2012-07-23T00:00:00Z,30
40_12_28079040_2012_7_24,40,12,28079040,2012-07-24T00:00:00Z,22
40_12_28079040_2012_7_25,40,12,28079040,2012-07-25T00:00:00Z,25
40_12_28079040_2012_7_26,40,12,28079040,2012-07-26T00:00:00Z,33
40_12_28079040_2012_7_27,40,12,28079040,2012-07-27T00:00:00Z,30
40_12_28079040_2012_7_28,40,12,28079040,2012-07-28T00:00:00Z,25
40_12_28079040_2012_7_29,40,12,28079040,2012-07-29T00:00:00Z,26
40_12_28079040_2012_7_30,40,12,28079040,2012-07-30T00:00:00Z,49
40_12_28079040_2012_7_31,40,12,28079040,2012-07-31T00:00:00Z,66
40_12_28079040_2012_8_1,40,12,28079040,2012-08-01T00:00:00Z,45
40_12_28079040_2012_8_2,40,12,28079040,2012-08-02T00:00:00Z,42
40_12_28079040_2012_8_3,40,12,28079040,2012-08-03T00:00:00Z,31
40_12_28079040_2012_8_4,40,12,28079040,2012-08-04T00:00:00Z,30
40_12_28079040_2012_8_5,40,12,28079040,2012-08-05T00:00:00Z,20
40_12_28079040_2012_8_6,40,12,28079040,2012-08-06T00:00:00Z,26
40_12_28079040_2012_8_7,40,12,28079040,2012-08-07T00:00:00Z,23
40_12_28079040_2012_8_8,40,12,28079040,2012-08-08T00:00:00Z,30
40_12_28079040_2012_8_9,40,12,28079040,2012-08-09T00:00:00Z,59
40_12_28079040_2012_8_10,40,12,28079040,2012-08-10T00:00:00Z,67
40_12_28079040_2012_8_11,40,12,28079040,2012-08-11T00:00:00Z,76
40_12_28079040_2012_8_12,40,12,28079040,2012-08-12T00:00:00Z,16
40_12_28079040_2012_8_13,40,12,28079040,2012-08-13T00:00:00Z,41
40_12_28079040_2012_8_14,40,12,28079040,2012-08-14T00:00:00Z,24
40_12_28079040_2012_8_15,40,12,28079040,2012-08-15T00:00:00Z,9
40_12_28079040_2012_8_16,40,12,28079040,2012-08-16T00:00:00Z,37
40_12_28079040_2012_8_17,40,12,28079040,2012-08-17T00:00:00Z,58
40_12_28079040_2012_8_18,40,12,28079040,2012-08-18T00:00:00Z,36
40_12_28079040_2012_8_19,40,12,28079040,2012-08-19T00:00:00Z,20
40_12_28079040_2012_8_20,40,12,28079040,2012-08-20T00:00:00Z,58
40_12_28079040_2012_8_21,40,12,28079040,2012-08-21T00:00:00Z,74
40_12_28079040_2012_8_22,40,12,28079040,2012-08-22T00:00:00Z,73
40_12_28079040_2012_8_23,40,12,28079040,2012-08-23T00:00:00Z,37
40_12_28079040_2012_8_24,40,12,28079040,2012-08-24T00:00:00Z,34
40_12_28079040_2012_8_25,40,12,28079040,2012-08-25T00:00:00Z,18
40_12_28079040_2012_8_26,40,12,28079040,2012-08-26T00:00:00Z,23
40_12_28079040_2012_8_27,40,12,28079040,2012-08-27T00:00:00Z,48
40_12_28079040_2012_8_28,40,12,28079040,2012-08-28T00:00:00Z,54
40_12_28079040_2012_8_29,40,12,28079040,2012-08-29T00:00:00Z,48
40_12_28079040_2012_8_30,40,12,28079040,2012-08-30T00:00:00Z,23
40_12_28079040_2012_8_31,40,12,28079040,2012-08-31T00:00:00Z,13
40_12_28079040_2012_9_1,40,12,28079040,2012-09-01T00:00:00Z,12
40_12_28079040_2012_9_2,40,12,28079040,2012-09-02T00:00:00Z,11
40_12_28079040_2012_9_3,40,12,28079040,2012-09-03T00:00:00Z,15
40_12_28079040_2012_9_4,40,12,28079040,2012-09-04T00:00:00Z,22
40_12_28079040_2012_9_5,40,12,28079040,2012-09-05T00:00:00Z,47
40_12_28079040_2012_9_6,40,12,28079040,2012-09-06T00:00:00Z,50
40_12_28079040_2012_9_7,40,12,28079040,2012-09-07T00:00:00Z,53
40_12_28079040_2012_9_8,40,12,28079040,2012-09-08T00:00:00Z,30
40_12_28079040_2012_9_9,40,12,28079040,2012-09-09T00:00:00Z,32
40_12_28079040_2012_9_10,40,12,28079040,2012-09-10T00:00:00Z,52
40_12_28079040_2012_9_11,40,12,28079040,2012-09-11T00:00:00Z,78
40_12_28079040_2012_9_12,40,12,28079040,2012-09-12T00:00:00Z,76
40_12_28079040_2012_9_13,40,12,28079040,2012-09-13T00:00:00Z,19
40_12_28079040_2012_9_14,40,12,28079040,2012-09-14T00:00:00Z,69
40_12_28079040_2012_9_15,40,12,28079040,2012-09-15T00:00:00Z,42
40_12_28079040_2012_9_16,40,12,28079040,2012-09-16T00:00:00Z,84
40_12_28079040_2012_9_17,40,12,28079040,2012-09-17T00:00:00Z,76
40_12_28079040_2012_9_18,40,12,28079040,2012-09-18T00:00:00Z,91
40_12_28079040_2012_9_19,40,12,28079040,2012-09-19T00:00:00Z,21
40_12_28079040_2012_9_20,40,12,28079040,2012-09-20T00:00:00Z,29
40_12_28079040_2012_9_21,40,12,28079040,2012-09-21T00:00:00Z,47
40_12_28079040_2012_9_22,40,12,28079040,2012-09-22T00:00:00Z,58
40_12_28079040_2012_9_23,40,12,28079040,2012-09-23T00:00:00Z,27
40_12_28079040_2012_9_24,40,12,28079040,2012-09-24T00:00:00Z,24
40_12_28079040_2012_9_25,40,12,28079040,2012-09-25T00:00:00Z,23
40_12_28079040_2012_9_26,40,12,28079040,2012-09-26T00:00:00Z,46
40_12_28079040_2012_9_27,40,12,28079040,2012-09-27T00:00:00Z,52
40_12_28079040_2012_9_28,40,12,28079040,2012-09-28T00:00:00Z,50
40_12_28079040_2012_9_29,40,12,28079040,2012-09-29T00:00:00Z,21
40_12_28079040_2012_9_30,40,12,28079040,2012-09-30T00:00:00Z,34
40_12_28079040_2012_10_1,40,12,28079040,2012-10-01T00:00:00Z,83
40_12_28079040_2012_10_2,40,12,28079040,2012-10-02T00:00:00Z,101
40_12_28079040_2012_10_3,40,12,28079040,2012-10-03T00:00:00Z,105
40_12_28079040_2012_10_4,40,12,28079040,2012-10-04T00:00:00Z,131
40_12_28079040_2012_10_5,40,12,28079040,2012-10-05T00:00:00Z,114
40_12_28079040_2012_10_6,40,12,28079040,2012-10-06T00:00:00Z,90
40_12_28079040_2012_10_7,40,12,28079040,2012-10-07T00:00:00Z,88
40_12_28079040_2012_10_8,40,12,28079040,2012-10-08T00:00:00Z,160
40_12_28079040_2012_10_9,40,12,28079040,2012-10-09T00:00:00Z,108
40_12_28079040_2012_10_10,40,12,28079040,2012-10-10T00:00:00Z,85
40_12_28079040_2012_10_11,40,12,28079040,2012-10-11T00:00:00Z,33
40_12_28079040_2012_10_12,40,12,28079040,2012-10-12T00:00:00Z,35
40_12_28079040_2012_10_13,40,12,28079040,2012-10-13T00:00:00Z,34
40_12_28079040_2012_10_14,40,12,28079040,2012-10-14T00:00:00Z,27
40_12_28079040_2012_10_15,40,12,28079040,2012-10-15T00:00:00Z,69
40_12_28079040_2012_10_16,40,12,28079040,2012-10-16T00:00:00Z,116
40_12_28079040_2012_10_17,40,12,28079040,2012-10-17T00:00:00Z,120
40_12_28079040_2012_10_18,40,12,28079040,2012-10-18T00:00:00Z,56
40_12_28079040_2012_10_19,40,12,28079040,2012-10-19T00:00:00Z,48
40_12_28079040_2012_10_20,40,12,28079040,2012-10-20T00:00:00Z,34
40_12_28079040_2012_10_21,40,12,28079040,2012-10-21T00:00:00Z,55
40_12_28079040_2012_10_22,40,12,28079040,2012-10-22T00:00:00Z,115
40_12_28079040_2012_10_23,40,12,28079040,2012-10-23T00:00:00Z,110
40_12_28079040_2012_10_24,40,12,28079040,2012-10-24T00:00:00Z,88
40_12_28079040_2012_10_25,40,12,28079040,2012-10-25T00:00:00Z,37
40_12_28079040_2012_10_26,40,12,28079040,2012-10-26T00:00:00Z,65
40_12_28079040_2012_10_27,40,12,28079040,2012-10-27T00:00:00Z,55
40_12_28079040_2012_10_28,40,12,28079040,2012-10-28T00:00:00Z,17
40_12_28079040_2012_10_29,40,12,28079040,2012-10-29T00:00:00Z,102
40_12_28079040_2012_10_30,40,12,28079040,2012-10-30T00:00:00Z,89
40_12_28079040_2012_10_31,40,12,28079040,2012-10-31T00:00:00Z,90
40_12_28079040_2012_11_1,40,12,28079040,2012-11-01T00:00:00Z,21
40_12_28079040_2012_11_2,40,12,28079040,2012-11-02T00:00:00Z,44
40_12_28079040_2012_11_3,40,12,28079040,2012-11-03T00:00:00Z,52
40_12_28079040_2012_11_4,40,12,28079040,2012-11-04T00:00:00Z,61
40_12_28079040_2012_11_5,40,12,28079040,2012-11-05T00:00:00Z,72
40_12_28079040_2012_11_6,40,12,28079040,2012-11-06T00:00:00Z,55
40_12_28079040_2012_11_7,40,12,28079040,2012-11-07T00:00:00Z,52
40_12_28079040_2012_11_8,40,12,28079040,2012-11-08T00:00:00Z,92
40_12_28079040_2012_11_9,40,12,28079040,2012-11-09T00:00:00Z,35
40_12_28079040_2012_11_10,40,12,28079040,2012-11-10T00:00:00Z,32
40_12_28079040_2012_11_11,40,12,28079040,2012-11-11T00:00:00Z,18
40_12_28079040_2012_11_12,40,12,28079040,2012-11-12T00:00:00Z,38
40_12_28079040_2012_11_13,40,12,28079040,2012-11-13T00:00:00Z,49
40_12_28079040_2012_11_14,40,12,28079040,2012-11-14T00:00:00Z,37
40_12_28079040_2012_11_15,40,12,28079040,2012-11-15T00:00:00Z,62
40_12_28079040_2012_11_16,40,12,28079040,2012-11-16T00:00:00Z,61
40_12_28079040_2012_11_17,40,12,28079040,2012-11-17T00:00:00Z,48
40_12_28079040_2012_11_18,40,12,28079040,2012-11-18T00:00:00Z,35
40_12_28079040_2012_11_19,40,12,28079040,2012-11-19T00:00:00Z,101
40_12_28079040_2012_11_20,40,12,28079040,2012-11-20T00:00:00Z,156
40_12_28079040_2012_11_21,40,12,28079040,2012-11-21T00:00:00Z,128
40_12_28079040_2012_11_22,40,12,28079040,2012-11-22T00:00:00Z,113
40_12_28079040_2012_11_23,40,12,28079040,2012-11-23T00:00:00Z,145
40_12_28079040_2012_11_24,40,12,28079040,2012-11-24T00:00:00Z,74
40_12_28079040_2012_11_25,40,12,28079040,2012-11-25T00:00:00Z,84
40_12_28079040_2012_11_26,40,12,28079040,2012-11-26T00:00:00Z,74
40_12_28079040_2012_11_27,40,12,28079040,2012-11-27T00:00:00Z,81
40_12_28079040_2012_11_28,40,12,28079040,2012-11-28T00:00:00Z,60
40_12_28079040_2012_11_29,40,12,28079040,2012-11-29T00:00:00Z,86
40_12_28079040_2012_11_30,40,12,28079040,2012-11-30T00:00:00Z,81
40_12_28079040_2012_12_1,40,12,28079040,2012-12-01T00:00:00Z,41
40_12_28079040_2012_12_2,40,12,28079040,2012-12-02T00:00:00Z,135
40_12_28079040_2012_12_3,40,12,28079040,2012-12-03T00:00:00Z,264
40_12_28079040_2012_12_4,40,12,28079040,2012-12-04T00:00:00Z,75
40_12_28079040_2012_12_5,40,12,28079040,2012-12-05T00:00:00Z,51
40_12_28079040_2012_12_6,40,12,28079040,2012-12-06T00:00:00Z,75
40_12_28079040_2012_12_7,40,12,28079040,2012-12-07T00:00:00Z,98
40_12_28079040_2012_12_8,40,12,28079040,2012-12-08T00:00:00Z,99
40_12_28079040_2012_12_9,40,12,28079040,2012-12-09T00:00:00Z,105
40_12_28079040_2012_12_10,40,12,28079040,2012-12-10T00:00:00Z,284
40_12_28079040_2012_12_11,40,12,28079040,2012-12-11T00:00:00Z,213
40_12_28079040_2012_12_12,40,12,28079040,2012-12-12T00:00:00Z,156
40_12_28079040_2012_12_13,40,12,28079040,2012-12-13T00:00:00Z,160
40_12_28079040_2012_12_14,40,12,28079040,2012-12-14T00:00:00Z,54
40_12_28079040_2012_12_15,40,12,28079040,2012-12-15T00:00:00Z,25
40_12_28079040_2012_12_16,40,12,28079040,2012-12-16T00:00:00Z,20
40_12_28079040_2012_12_17,40,12,28079040,2012-12-17T00:00:00Z,83
40_12_28079040_2012_12_18,40,12,28079040,2012-12-18T00:00:00Z,150
40_12_28079040_2012_12_19,40,12,28079040,2012-12-19T00:00:00Z,132
40_12_28079040_2012_12_20,40,12,28079040,2012-12-20T00:00:00Z,64
40_12_28079040_2012_12_21,40,12,28079040,2012-12-21T00:00:00Z,49
40_12_28079040_2012_12_22,40,12,28079040,2012-12-22T00:00:00Z,70
40_12_28079040_2012_12_23,40,12,28079040,2012-12-23T00:00:00Z,76
40_12_28079040_2012_12_24,40,12,28079040,2012-12-24T00:00:00Z,96
40_12_28079040_2012_12_25,40,12,28079040,2012-12-25T00:00:00Z,73
40_12_28079040_2012_12_26,40,12,28079040,2012-12-26T00:00:00Z,177
40_12_28079040_2012_12_27,40,12,28079040,2012-12-27T00:00:00Z,252
40_12_28079040_2012_12_28,40,12,28079040,2012-12-28T00:00:00Z,221
40_12_28079040_2012_12_29,40,12,28079040,2012-12-29T00:00:00Z,214
40_12_28079040_2012_12_30,40,12,28079040,2012-12-30T00:00:00Z,93
40_12_28079040_2012_12_31,40,12,28079040,2012-12-31T00:00:00Z,99
58_7_28079058_2012_1_1,58,7,28079058,2012-01-01T00:00:00Z,22
58_7_28079058_2012_1_2,58,7,28079058,2012-01-02T00:00:00Z,5
58_7_28079058_2012_1_3,58,7,28079058,2012-01-03T00:00:00Z,34
58_7_28079058_2012_1_4,58,7,28079058,2012-01-04T00:00:00Z,62
58_7_28079058_2012_1_5,58,7,28079058,2012-01-05T00:00:00Z,79
58_7_28079058_2012_1_6,58,7,28079058,2012-01-06T00:00:00Z,42
58_7_28079058_2012_1_7,58,7,28079058,2012-01-07T00:00:00Z,12
58_7_28079058_2012_1_8,58,7,28079058,2012-01-08T00:00:00Z,16
58_7_28079058_2012_1_9,58,7,28079058,2012-01-09T00:00:00Z,25
58_7_28079058_2012_1_10,58,7,28079058,2012-01-10T00:00:00Z,25
58_7_28079058_2012_1_11,58,7,28079058,2012-01-11T00:00:00Z,21
58_7_28079058_2012_1_12,58,7,28079058,2012-01-12T00:00:00Z,25
58_7_28079058_2012_1_13,58,7,28079058,2012-01-13T00:00:00Z,71
58_7_28079058_2012_1_14,58,7,28079058,2012-01-14T00:00:00Z,68
58_7_28079058_2012_1_15,58,7,28079058,2012-01-15T00:00:00Z,24
58_7_28079058_2012_1_16,58,7,28079058,2012-01-16T00:00:00Z,12
58_7_28079058_2012_1_17,58,7,28079058,2012-01-17T00:00:00Z,17
58_7_28079058_2012_1_18,58,7,28079058,2012-01-18T00:00:00Z,28
58_7_28079058_2012_1_19,58,7,28079058,2012-01-19T00:00:00Z,28
58_7_28079058_2012_1_20,58,7,28079058,2012-01-20T00:00:00Z,28
58_7_28079058_2012_1_21,58,7,28079058,2012-01-21T00:00:00Z,12
58_7_28079058_2012_1_22,58,7,28079058,2012-01-22T00:00:00Z,16
58_7_28079058_2012_1_23,58,7,28079058,2012-01-23T00:00:00Z,18
58_7_28079058_2012_1_24,58,7,28079058,2012-01-24T00:00:00Z,15
58_7_28079058_2012_1_25,58,7,28079058,2012-01-25T00:00:00Z,33
58_7_28079058_2012_1_26,58,7,28079058,2012-01-26T00:00:00Z,30
58_7_28079058_2012_1_27,58,7,28079058,2012-01-27T00:00:00Z,15
58_7_28079058_2012_1_28,58,7,28079058,2012-01-28T00:00:00Z,5
58_7_28079058_2012_1_29,58,7,28079058,2012-01-29T00:00:00Z,4
58_7_28079058_2012_1_30,58,7,28079058,2012-01-30T00:00:00Z,17
58_7_28079058_2012_1_31,58,7,28079058,2012-01-31T00:00:00Z,27
58_7_28079058_2012_2_1,58,7,28079058,2012-02-01T00:00:00Z,25
58_7_28079058_2012_2_2,58,7,28079058,2012-02-02T00:00:00Z,8
58_7_28079058_2012_2_3,58,7,28079058,2012-02-03T00:00:00Z,3
58_7_28079058_2012_2_4,58,7,28079058,2012-02-04T00:00:00Z,1
58_7_28079058_2012_2_5,58,7,28079058,2012-02-05T00:00:00Z,4
58_7_28079058_2012_2_6,58,7,28079058,2012-02-06T00:00:00Z,18
58_7_28079058_2012_2_7,58,7,28079058,2012-02-07T00:00:00Z,8
58_7_28079058_2012_2_8,58,7,28079058,2012-02-08T00:00:00Z,8
58_7_28079058_2012_2_9,58,7,28079058,2012-02-09T00:00:00Z,13
58_7_28079058_2012_2_10,58,7,28079058,2012-02-10T00:00:00Z,14
58_7_28079058_2012_2_11,58,7,28079058,2012-02-11T00:00:00Z,5
58_7_28079058_2012_2_12,58,7,28079058,2012-02-12T00:00:00Z,4
58_7_28079058_2012_2_13,58,7,28079058,2012-02-13T00:00:00Z,14
58_7_28079058_2012_2_14,58,7,28079058,2012-02-14T00:00:00Z,10
58_7_28079058_2012_2_15,58,7,28079058,2012-02-15T00:00:00Z,10
58_7_28079058_2012_2_16,58,7,28079058,2012-02-16T00:00:00Z,7
58_7_28079058_2012_2_17,58,7,28079058,2012-02-17T00:00:00Z,8
58_7_28079058_2012_2_18,58,7,28079058,2012-02-18T00:00:00Z,8
58_7_28079058_2012_2_19,58,7,28079058,2012-02-19T00:00:00Z,4
58_7_28079058_2012_2_20,58,7,28079058,2012-02-20T00:00:00Z,8
58_7_28079058_2012_2_21,58,7,28079058,2012-02-21T00:00:00Z,17
58_7_28079058_2012_2_22,58,7,28079058,2012-02-22T00:00:00Z,17
58_7_28079058_2012_2_23,58,7,28079058,2012-02-23T00:00:00Z,11
58_7_28079058_2012_2_24,58,7,28079058,2012-02-24T00:00:00Z,13
58_7_28079058_2012_2_25,58,7,28079058,2012-02-25T00:00:00Z,11
58_7_28079058_2012_2_26,58,7,28079058,2012-02-26T00:00:00Z,8
58_7_28079058_2012_2_27,58,7,28079058,2012-02-27T00:00:00Z,8
